CC5_13_FOR_X_IS,Y15-19,NR,M,PL	: 	: 	: 	23 p	: 
CC5_13_FOR_X_IS,Y15-19,NR,M,PT	10 	: 	: 	7 	: 
CC5_13_FOR_X_IS,Y15-19,NR,M,RO	205 	198 	: 	156 	: 
CC5_13_FOR_X_IS,Y15-19,NR,M,SE	634 	669 	678 	639 	: 
CC5_13_FOR_X_IS,Y15-19,NR,M,SI	452 	436 	400 	415 	: 
CC5_13_FOR_X_IS,Y15-19,NR,M,SK	19 	20 	20 	25 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,AT	14238 	14344 	14248 	14413 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,BE	1996 	2043 	2141 	2239 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,BG	118 	120 	123 	98 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,CH	10737 	11203 	12032 	13340 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,CY	: 	: 	: 	55 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,CZ	210 	196 	197 	197 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,DE	94305 	118862 	138847 	141691 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,DK	2125 	2591 	2607 	2582 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,EE	7 	5 	2 	3 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,EL	: 	: 	: 	301 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,ES	: 	: 	273 	263 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,FI	237 	230 	214 	198 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,FR	: 	: 	: 	10469 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,HR	: 	: 	: 	138 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,HU	355 	348 	339 	360 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,IE	51 	: 	: 	103 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,IS	4 	6 	9 	10 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,IT	8270 	9227 	9800 	10693 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,LI	94 	111 	109 	112 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,LT	3 	0 	0 	0 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,LU	598 	: 	: 	588 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,LV	2 	2 	1 	0 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,NL	4321 	4614 	4923 	5267 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,NO	262 	247 	240 	228 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,PL	: 	: 	: 	39 p	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,PT	17 	: 	: 	11 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,RO	363 	359 	: 	291 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,SE	1148 	1251 	1261 	1247 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,SI	836 	789 	755 	778 	: 
CC5_13_FOR_X_IS,Y15-19,NR,T,SK	35 	35 	39 	39 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,AT	94402 	93288 	92164 	91081 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,BE	16807 	16682 	16766 	16808 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,BG	3669 	3011 	2565 	2145 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,CH	74983 	75566 	77892 	81881 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,CY	: 	: 	: 	152 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,CZ	1822 	1497 	1472 	1416 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,DE	631548 	646308 	653449 	652037 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,DK	13010 	13246 	13031 	12790 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,EE	58 	49 	31 	28 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,EL	: 	: 	: 	4090 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,ES	: 	: 	2798 	2675 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,FI	1565 	1533 	1475 	1417 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,FR	: 	: 	: 	92143 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,HR	: 	: 	: 	2417 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,HU	1213 	1267 	1274 	1436 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,IE	503 	: 	: 	542 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,IS	52 	46 	53 	52 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,IT	46357 	48178 	49373 	50677 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,LI	418 	431 	431 	449 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,LT	8 	2 	5 	13 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,LU	2736 	: 	: 	2405 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,LV	8 	7 	9 	8 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,NL	30572 	30765 	31574 	32537 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,NO	3248 	2948 	2719 	2546 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,PT	450 	: 	: 	309 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,RO	1858 	1828 	: 	: 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,SE	7385 	7278 	7257 	: 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,SI	6482 	6139 	5914 	5683 	: 
CC5_13_FOR_X_IS,Y15-64,NR,F,SK	331 	315 	283 	274 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,AT	99908 	99208 	98508 	98038 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,BE	18767 	18845 	19021 	19091 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,BG	7524 	6924 	6616 	6226 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,CH	79264 	80544 	83987 	89312 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,CY	: 	: 	: 	212 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,CZ	4566 	3979 	3790 	3646 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,DE	641050 	651059 	655835 	654861 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,DK	13813 	13913 	13526 	13152 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,EE	256 	221 	176 	127 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,EL	: 	: 	: 	3184 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,ES	: 	: 	3416 	3385 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,FI	3154 	3107 	3063 	3021 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,FR	: 	: 	: 	99611 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,HR	: 	: 	: 	1489 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,HU	3031 	2861 	2714 	2960 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,IE	851 	: 	: 	837 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,IS	55 	54 	48 	57 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,IT	51067 	54686 	57474 	59072 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,LI	396 	414 	420 	429 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,LT	20 	2 	22 	31 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,LU	2859 	: 	: 	2499 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,LV	78 	69 	64 	70 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,NL	32526 	32708 	33349 	34060 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,NO	3590 	3261 	3119 	2967 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,PT	411 	: 	: 	289 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,RO	7188 	7298 	: 	: 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,SE	9967 	10091 	10411 	: 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,SI	12161 	11547 	11508 	11690 	: 
CC5_13_FOR_X_IS,Y15-64,NR,M,SK	897 	848 	792 	739 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,AT	194310 	192496 	190672 	189119 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,BE	35574 	35527 	35787 	35899 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,BG	11193 	9935 	9181 	8371 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,CH	154247 	156110 	161879 	171193 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,CY	: 	: 	: 	364 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,CZ	6388 	5476 	5262 	5062 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,DE	1272598 	1297367 	1309284 	1306898 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,DK	26823 	27159 	26557 	25942 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,EE	314 	270 	207 	155 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,EL	: 	: 	: 	7274 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,ES	: 	: 	6214 	6060 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,FI	4719 	4640 	4538 	4438 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,FR	: 	: 	: 	191754 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,HR	: 	: 	: 	3906 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,HU	4244 	4128 	3988 	4396 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,IE	1354 	: 	: 	1379 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,IS	107 	100 	101 	109 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,IT	97424 	102864 	106847 	109749 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,LI	814 	845 	851 	878 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,LT	28 	4 	27 	44 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,LU	5595 	: 	: 	4904 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,LV	86 	76 	73 	78 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,NL	63098 	63473 	64923 	66597 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,NO	6838 	6209 	5838 	5513 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,PT	861 	: 	: 	598 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,RO	9046 	9126 	: 	: 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,SE	17352 	17369 	17668 	: 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,SI	18643 	17686 	17422 	17373 	: 
CC5_13_FOR_X_IS,Y15-64,NR,T,SK	1228 	1163 	1075 	1013 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,AT	9719 	9607 	9613 	9743 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,BE	1589 	1709 	1864 	1996 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,BG	315 	406 	523 	622 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,CH	6433 	6894 	7414 	8160 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,CY	: 	: 	: 	43 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,CZ	265 	154 	196 	238 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,DE	61917 	62511 	62145 	62465 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,DK	1324 	1416 	1399 	1360 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,EE	12 	13 	9 	9 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,EL	: 	: 	: 	215 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,ES	: 	: 	371 	385 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,FI	154 	161 	160 	158 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,FR	: 	: 	: 	7258 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,HR	: 	: 	: 	185 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,HU	264 	288 	287 	335 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,IE	40 	: 	: 	62 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,IS	6 	5 	2 	1 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,IT	5005 	5594 	6115 	6545 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,LI	36 	33 	33 	35 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,LT	3 	0 	0 	2 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,LU	163 	: 	: 	141 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,LV	0 	0 	2 	2 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,NL	2254 	2285 	2378 	2439 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,NO	236 	244 	254 	267 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,PL	: 	: 	: 	132 p	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,PT	177 	: 	: 	124 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,RO	461 	427 	: 	431 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,SE	1074 	1121 	1154 	1157 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,SI	698 	664 	673 	633 	: 
CC5_13_FOR_X_IS,Y20-24,NR,F,SK	28 	28 	25 	25 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,AT	9349 	9466 	9467 	9499 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,BE	1361 	1406 	1455 	1520 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,BG	552 	846 	1337 	1793 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,CH	6660 	7067 	7786 	8606 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,CY	: 	: 	: 	16 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,CZ	441 	240 	271 	334 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,DE	62551 	62760 	63055 	63879 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,DK	1503 	1575 	1529 	1483 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,EE	39 	36 	40 	19 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,EL	: 	: 	: 	191 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,ES	: 	: 	329 	335 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,FI	200 	216 	226 	240 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,FR	: 	: 	: 	5934 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,HR	: 	: 	: 	83 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,HU	466 	483 	493 	529 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,IE	49 	: 	: 	63 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,IS	6 	7 	6 	3 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,IT	5344 	5933 	6461 	6877 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,LI	33 	36 	36 	34 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,LT	3 	0 	0 	0 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,LU	131 	: 	: 	126 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,LV	6 	3 	3 	9 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,NL	2382 	2380 	2502 	2560 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,NO	167 	152 	144 	152 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,PL	: 	: 	: 	287 p	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,PT	155 	: 	: 	87 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,RO	563 	580 	: 	632 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,SE	1129 	1168 	1237 	1301 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,SI	705 	669 	687 	708 	: 
CC5_13_FOR_X_IS,Y20-24,NR,M,SK	39 	45 	46 	37 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,AT	19068 	19073 	19080 	19242 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,BE	2950 	3115 	3319 	3516 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,BG	867 	1252 	1860 	2415 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,CH	13093 	13961 	15200 	16766 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,CY	: 	: 	: 	59 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,CZ	706 	394 	467 	572 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,DE	124468 	125271 	125200 	126344 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,DK	2827 	2991 	2928 	2843 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,EE	51 	49 	49 	28 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,EL	: 	: 	: 	406 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,ES	: 	: 	700 	720 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,FI	354 	377 	386 	398 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,FR	: 	: 	: 	13192 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,HR	: 	: 	: 	268 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,HU	730 	771 	780 	864 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,IE	89 	: 	: 	125 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,IS	12 	12 	8 	4 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,IT	10349 	11527 	12576 	13422 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,LI	69 	69 	69 	69 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,LT	6 	0 	0 	2 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,LU	294 	: 	: 	267 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,LV	6 	3 	5 	11 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,NL	4636 	4665 	4880 	4999 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,NO	403 	396 	398 	419 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,PL	: 	: 	: 	419 p	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,PT	332 	: 	: 	211 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,RO	1024 	1007 	: 	1063 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,SE	2203 	2289 	2391 	2458 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,SI	1403 	1333 	1360 	1341 	: 
CC5_13_FOR_X_IS,Y20-24,NR,T,SK	67 	73 	71 	62 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,AT	11709 	11974 	11997 	12000 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,BE	2855 	2924 	3013 	3085 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,BG	600 	553 	491 	432 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,CH	9014 	9328 	9881 	10665 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,CY	: 	: 	: 	22 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,CZ	334 	238 	224 	207 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,DE	61337 	62685 	62052 	61374 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,DK	1278 	1284 	1195 	1131 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,EE	30 	23 	13 	10 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,EL	: 	: 	: 	372 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,ES	: 	: 	505 	492 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,FI	295 	291 	287 	288 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,FR	: 	: 	: 	11078 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,HR	: 	: 	: 	436 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,HU	197 	175 	180 	210 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,IE	113 	: 	: 	73 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,IS	10 	12 	15 	15 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,IT	6491 	6823 	7137 	7206 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,LI	41 	43 	44 	47 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,LT	0 	0 	2 	7 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,LU	265 	: 	: 	293 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,LV	2 	1 	2 	3 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,NL	3054 	3154 	3352 	3809 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,NO	566 	540 	574 	562 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,PL	: 	: 	: 	56 p	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,PT	94 	: 	: 	68 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,RO	235 	275 	: 	231 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,SE	1487 	1472 	1535 	1537 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,SI	858 	838 	870 	842 	: 
CC5_13_FOR_X_IS,Y25-29,NR,F,SK	42 	45 	38 	48 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,AT	11815 	11903 	12046 	12249 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,BE	2407 	2630 	2851 	3096 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,BG	1538 	1643 	1616 	1425 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,CH	9814 	10203 	10893 	11929 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,CY	: 	: 	: 	27 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,CZ	588 	506 	455 	413 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,DE	66963 	66524 	64614 	62770 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,DK	1574 	1539 	1445 	1341 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,EE	95 	81 	58 	44 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,EL	: 	: 	: 	233 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,ES	: 	: 	484 	506 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,FI	561 	580 	606 	598 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,FR	: 	: 	: 	10489 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,HR	: 	: 	: 	184 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,HU	503 	420 	421 	418 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,IE	150 	: 	: 	99 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,IS	8 	8 	11 	17 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,IT	6479 	6947 	7313 	7628 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,LI	37 	38 	38 	40 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,LT	4 	0 	0 	0 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,LU	219 	: 	: 	188 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,LV	7 	11 	11 	11 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,NL	3411 	3605 	3785 	3987 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,NO	530 	513 	541 	566 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,PL	: 	: 	: 	357 p	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,PT	74 	: 	: 	66 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,RO	645 	682 	: 	657 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,SE	1891 	2025 	2315 	2504 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,SI	1091 	1114 	1214 	1373 	: 
CC5_13_FOR_X_IS,Y25-29,NR,M,SK	79 	73 	69 	70 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,AT	23524 	23877 	24043 	24249 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,BE	5262 	5554 	5864 	6181 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,BG	2138 	2196 	2107 	1857 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,CH	18828 	19531 	20774 	22594 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,CY	: 	: 	: 	49 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,CZ	922 	744 	679 	620 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,DE	128300 	129209 	126666 	124144 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,DK	2852 	2823 	2640 	2472 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,EE	125 	104 	71 	54 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,EL	: 	: 	: 	605 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,ES	: 	: 	989 	998 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,FI	856 	871 	893 	886 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,FR	: 	: 	: 	21567 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,HR	: 	: 	: 	620 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,HU	700 	595 	601 	628 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,IE	263 	: 	: 	172 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,IS	18 	20 	26 	32 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,IT	12970 	13770 	14450 	14834 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,LI	78 	81 	82 	87 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,LT	4 	0 	2 	7 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,LU	484 	: 	: 	481 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,LV	9 	12 	13 	14 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,NL	6465 	6759 	7137 	7796 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,NO	1096 	1053 	1115 	1128 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,PL	: 	: 	: 	413 p	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,PT	168 	: 	: 	134 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,RO	880 	957 	: 	888 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,SE	3378 	3497 	3850 	4041 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,SI	1949 	1952 	2084 	2215 	: 
CC5_13_FOR_X_IS,Y25-29,NR,T,SK	121 	118 	107 	118 	: 
CC5_13_FOR_X_IS,Y30-34,NR,F,AT	12616 	12502 	12274 	11875 	: 
CC5_13_FOR_X_IS,Y30-34,NR,F,BE	2865 	2870 	2798 	2732 	: 
CC5_13_FOR_X_IS,Y30-34,NR,F,BG	354 	302 	245 	188 	: 
